 -2.0125022e+07  2.5830402e+00  0.0000000e+00  3.4584259e+09  4.7959977e+09
 -2.0066690e+07  2.5686557e+00  0.0000000e+00  3.4372270e+09  4.7535657e+09
 -2.0008358e+07  2.5546055e+00  0.0000000e+00  3.4163456e+09  4.7115858e+09
 -1.9950024e+07  2.5406320e+00  0.0000000e+00  3.3954714e+09  4.6696177e+09
 -1.9891690e+07  2.5267351e+00  0.0000000e+00  3.3747098e+09  4.6280970e+09
 -1.9833356e+07  2.5129142e+00  0.0000000e+00  3.3539574e+09  4.5865856e+09
 -1.9775024e+07  2.4991689e+00  0.0000000e+00  3.3333146e+09  4.5455191e+09
 -1.9716690e+07  2.4854987e+00  0.0000000e+00  3.3126758e+09  4.5044593e+09
 -1.9658356e+07  2.4716575e+00  0.0000000e+00  3.2925435e+09  4.4638444e+09
 -1.9600024e+07  2.4576490e+00  0.0000000e+00  3.2723569e+09  4.4232392e+09
 -1.9541690e+07  2.4439628e+00  0.0000000e+00  3.2524739e+09  4.3830804e+09
 -1.9483356e+07  2.4298697e+00  0.0000000e+00  3.2318669e+09  4.3429309e+09
 -1.9425022e+07  2.4158576e+00  0.0000000e+00  3.2113254e+09  4.3032315e+09
 -1.9366690e+07  2.4019263e+00  0.0000000e+00  3.1907937e+09  4.2635425e+09
 -1.9308358e+07  2.3880754e+00  0.0000000e+00  3.1703849e+09  4.2243005e+09
 -1.9250022e+07  2.3743043e+00  0.0000000e+00  3.1499796e+09  4.1850670e+09
 -1.9191688e+07  2.3608475e+00  0.0000000e+00  3.1298755e+09  4.1462756e+09
 -1.9133356e+07  2.3472335e+00  0.0000000e+00  3.1095997e+09  4.1074883e+09
 -1.9075024e+07  2.3339303e+00  0.0000000e+00  3.0896184e+09  4.0691402e+09
 -1.9016690e+07  2.3207023e+00  0.0000000e+00  3.0696443e+09  4.0307919e+09
 -1.8958354e+07  2.3073199e+00  0.0000000e+00  3.0496020e+09  3.9928806e+09
 -1.8900022e+07  2.2940147e+00  0.0000000e+00  3.0296996e+09  3.9549701e+09
 -1.8841690e+07  2.2803326e+00  0.0000000e+00  3.0100705e+09  3.9174999e+09
 -1.8783356e+07  2.2665067e+00  0.0000000e+00  2.9900308e+09  3.8800369e+09
 -1.8725022e+07  2.2525411e+00  0.0000000e+00  2.9698340e+09  3.8430211e+09
 -1.8666688e+07  2.2388837e+00  0.0000000e+00  2.9498086e+09  3.8060132e+09
 -1.8608356e+07  2.2253091e+00  0.0000000e+00  2.9299077e+09  3.7694482e+09
 -1.8550022e+07  2.2115974e+00  0.0000000e+00  2.9098476e+09  3.7328881e+09
 -1.8491688e+07  2.1981883e+00  0.0000000e+00  2.8900777e+09  3.6967700e+09
 -1.8433356e+07  2.1848605e+00  0.0000000e+00  2.8703160e+09  3.6606523e+09
 -1.8375022e+07  2.1716135e+00  0.0000000e+00  2.8506732e+09  3.6249723e+09
 -1.8316688e+07  2.1584468e+00  0.0000000e+00  2.8310354e+09  3.5892900e+09
 -1.8258354e+07  2.1453600e+00  0.0000000e+00  2.8115195e+09  3.5540426e+09
 -1.8200022e+07  2.1323526e+00  0.0000000e+00  2.7920072e+09  3.5187904e+09
 -1.8141690e+07  2.1192136e+00  0.0000000e+00  2.7726966e+09  3.4839721e+09
 -1.8083354e+07  2.1057370e+00  0.0000000e+00  2.7532129e+09  3.4491533e+09
 -1.8025020e+07  2.0921381e+00  0.0000000e+00  2.7336284e+09  3.4147761e+09
 -1.7966688e+07  2.0786269e+00  0.0000000e+00  2.7140475e+09  3.3804024e+09
 -1.7908356e+07  2.0654082e+00  0.0000000e+00  2.6947441e+09  3.3464676e+09
 -1.7850022e+07  2.0520697e+00  0.0000000e+00  2.6752957e+09  3.3125317e+09
 -1.7791688e+07  2.0390201e+00  0.0000000e+00  2.6561254e+09  3.2790318e+09
 -1.7733354e+07  2.0258520e+00  0.0000000e+00  2.6368087e+09  3.2455281e+09
 -1.7675022e+07  2.0129690e+00  0.0000000e+00  2.6177684e+09  3.2124577e+09
 -1.7616688e+07  2.0001678e+00  0.0000000e+00  2.5987282e+09  3.1793789e+09
 -1.7558354e+07  1.9874481e+00  0.0000000e+00  2.5798124e+09  3.1467292e+09
 -1.7500020e+07  1.9748093e+00  0.0000000e+00  2.5608986e+09  3.1140685e+09
 -1.7441688e+07  1.9620559e+00  0.0000000e+00  2.5420477e+09  3.0818358e+09
 -1.7383354e+07  1.9488039e+00  0.0000000e+00  2.5230469e+09  3.0495972e+09
 -1.7325020e+07  1.9358337e+00  0.0000000e+00  2.5043133e+09  3.0177935e+09
 -1.7266688e+07  1.9227588e+00  0.0000000e+00  2.4854482e+09  2.9859843e+09
 -1.7208354e+07  1.9099619e+00  0.0000000e+00  2.4668467e+09  2.9546071e+09
 -1.7150020e+07  1.8970618e+00  0.0000000e+00  2.4481147e+09  2.9232215e+09
 -1.7091686e+07  1.8844360e+00  0.0000000e+00  2.4296504e+09  2.8922652e+09
 -1.7033354e+07  1.8718942e+00  0.0000000e+00  2.4111782e+09  2.8612961e+09
 -1.6975022e+07  1.8594359e+00  0.0000000e+00  2.3928438e+09  2.8307520e+09
 -1.6916688e+07  1.8470606e+00  0.0000000e+00  2.3745019e+09  2.8001923e+09
 -1.6858352e+07  1.8349499e+00  0.0000000e+00  2.3564268e+09  2.7700534e+09
 -1.6800020e+07  1.8225564e+00  0.0000000e+00  2.3380352e+09  2.7398961e+09
 -1.6741688e+07  1.8100671e+00  0.0000000e+00  2.3198211e+09  2.7101629e+09
 -1.6683353e+07  1.7973062e+00  0.0000000e+00  2.3015828e+09  2.6804175e+09
 -1.6625019e+07  1.7846353e+00  0.0000000e+00  2.2834829e+09  2.6511007e+09
 -1.6566687e+07  1.7720537e+00  0.0000000e+00  2.2653804e+09  2.6217715e+09
 -1.6508354e+07  1.7597356e+00  0.0000000e+00  2.2475318e+09  2.5928668e+09
 -1.6450020e+07  1.7475032e+00  0.0000000e+00  2.2296788e+09  2.5639439e+09
 -1.6391685e+07  1.7351834e+00  0.0000000e+00  2.2118451e+09  2.5354427e+09
 -1.6333353e+07  1.7231215e+00  0.0000000e+00  2.1941192e+09  2.5069217e+09
 -1.6275021e+07  1.7111436e+00  0.0000000e+00  2.1765299e+09  2.4788183e+09
 -1.6216686e+07  1.6992489e+00  0.0000000e+00  2.1589345e+09  2.4506908e+09
 -1.6158352e+07  1.6872693e+00  0.0000000e+00  2.1412588e+09  2.4229798e+09
 -1.6100019e+07  1.6750414e+00  0.0000000e+00  2.1235461e+09  2.3952474e+09
 -1.6041687e+07  1.6625720e+00  0.0000000e+00  2.1060058e+09  2.3679380e+09
 -1.5983353e+07  1.6501955e+00  0.0000000e+00  2.0884564e+09  2.3406126e+09
 -1.5925019e+07  1.6380737e+00  0.0000000e+00  2.0711547e+09  2.3137085e+09
 -1.5866686e+07  1.6258795e+00  0.0000000e+00  2.0537364e+09  2.2867843e+09
 -1.5808352e+07  1.6137761e+00  0.0000000e+00  2.0364575e+09  2.2602796e+09
 -1.5750019e+07  1.6019218e+00  0.0000000e+00  2.0192763e+09  2.2337516e+09
 -1.5691686e+07  1.5901546e+00  0.0000000e+00  2.0022313e+09  2.2076378e+09
 -1.5633352e+07  1.5783172e+00  0.0000000e+00  1.9850675e+09  2.1814979e+09
 -1.5575019e+07  1.5667233e+00  0.0000000e+00  1.9681201e+09  2.1557704e+09
 -1.5516685e+07  1.5549061e+00  0.0000000e+00  1.9509041e+09  2.1300154e+09
 -1.5458352e+07  1.5428717e+00  0.0000000e+00  1.9341363e+09  2.1046761e+09
 -1.5400019e+07  1.5307785e+00  0.0000000e+00  1.9172536e+09  2.0793153e+09
 -1.5341685e+07  1.5189309e+00  0.0000000e+00  1.9006136e+09  2.0543709e+09
 -1.5283352e+07  1.5071750e+00  0.0000000e+00  1.8839557e+09  2.0294007e+09
 -1.5225019e+07  1.4955100e+00  0.0000000e+00  1.8674412e+09  2.0048428e+09
 -1.5166685e+07  1.4839354e+00  0.0000000e+00  1.8509100e+09  1.9802557e+09
 -1.5108352e+07  1.4725964e+00  0.0000000e+00  1.8346156e+09  1.9560771e+09
 -1.5050018e+07  1.4611990e+00  0.0000000e+00  1.8182060e+09  1.9318650e+09
 -1.4991685e+07  1.4498899e+00  0.0000000e+00  1.8019238e+09  1.9080596e+09
 -1.4933352e+07  1.4385256e+00  0.0000000e+00  1.7855135e+09  1.8842204e+09
 -1.4875018e+07  1.4269670e+00  0.0000000e+00  1.7695657e+09  1.8607896e+09
 -1.4816685e+07  1.4153610e+00  0.0000000e+00  1.7535145e+09  1.8373290e+09
 -1.4758351e+07  1.4039887e+00  0.0000000e+00  1.7376968e+09  1.8142774e+09
 -1.4700018e+07  1.3927077e+00  0.0000000e+00  1.7218593e+09  1.7911916e+09
 -1.4641685e+07  1.3815174e+00  0.0000000e+00  1.7061581e+09  1.7685107e+09
 -1.4583351e+07  1.3704170e+00  0.0000000e+00  1.6904379e+09  1.7457925e+09
 -1.4525018e+07  1.3594058e+00  0.0000000e+00  1.6748559e+09  1.7234765e+09
 -1.4466684e+07  1.3484830e+00  0.0000000e+00  1.6592584e+09  1.7011201e+09
 -1.4408351e+07  1.3376479e+00  0.0000000e+00  1.6438239e+09  1.6791630e+09
 -1.4350018e+07  1.3266369e+00  0.0000000e+00  1.6283502e+09  1.6571649e+09
 -1.4291684e+07  1.3153251e+00  0.0000000e+00  1.6130665e+09  1.6355707e+09
 -1.4233351e+07  1.3042392e+00  0.0000000e+00  1.5978486e+09  1.6139400e+09
 -1.4175017e+07  1.2932466e+00  0.0000000e+00  1.5827692e+09  1.5927112e+09
 -1.4116684e+07  1.2822195e+00  0.0000000e+00  1.5675771e+09  1.5714427e+09
 -1.4058351e+07  1.2715386e+00  0.0000000e+00  1.5526961e+09  1.5505732e+09
 -1.4000017e+07  1.2606966e+00  0.0000000e+00  1.5376151e+09  1.5296598e+09
 -1.3941684e+07  1.2501950e+00  0.0000000e+00  1.5228585e+09  1.5091424e+09
 -1.3883350e+07  1.2395350e+00  0.0000000e+00  1.5079585e+09  1.4885782e+09
 -1.3825017e+07  1.2289659e+00  0.0000000e+00  1.4932662e+09  1.4684091e+09
 -1.3766684e+07  1.2178832e+00  0.0000000e+00  1.4785388e+09  1.4481971e+09
 -1.3708350e+07  1.2071396e+00  0.0000000e+00  1.4641124e+09  1.4283853e+09
 -1.3650017e+07  1.1963723e+00  0.0000000e+00  1.4495793e+09  1.4085293e+09
 -1.3591683e+07  1.1858184e+00  0.0000000e+00  1.4352604e+09  1.3890693e+09
 -1.3533350e+07  1.1752414e+00  0.0000000e+00  1.4208356e+09  1.3695621e+09
 -1.3475017e+07  1.1648740e+00  0.0000000e+00  1.4066249e+09  1.3504479e+09
 -1.3416683e+07  1.1544837e+00  0.0000000e+00  1.3923567e+09  1.3312832e+09
 -1.3358350e+07  1.1441860e+00  0.0000000e+00  1.3782612e+09  1.3125094e+09
 -1.3300016e+07  1.1337554e+00  0.0000000e+00  1.3641952e+09  1.2936850e+09
 -1.3241683e+07  1.1233087e+00  0.0000000e+00  1.3504684e+09  1.2752531e+09
 -1.3183350e+07  1.1129582e+00  0.0000000e+00  1.3367163e+09  1.2567709e+09
 -1.3125016e+07  1.1027031e+00  0.0000000e+00  1.3230918e+09  1.2386793e+09
 -1.3066683e+07  1.0924342e+00  0.0000000e+00  1.3093622e+09  1.2205349e+09
 -1.3008349e+07  1.0824754e+00  0.0000000e+00  1.2959183e+09  1.2027781e+09
 -1.2950016e+07  1.0725012e+00  0.0000000e+00  1.2823982e+09  1.1849637e+09
 -1.2891683e+07  1.0625136e+00  0.0000000e+00  1.2689979e+09  1.1675346e+09
 -1.2833349e+07  1.0526190e+00  0.0000000e+00  1.2555862e+09  1.1500475e+09
 -1.2775016e+07  1.0426099e+00  0.0000000e+00  1.2426401e+09  1.1329453e+09
 -1.2716682e+07  1.0324916e+00  0.0000000e+00  1.2295190e+09  1.1157870e+09
 -1.2658349e+07  1.0227752e+00  0.0000000e+00  1.2167434e+09  1.0990131e+09
 -1.2600016e+07  1.0128493e+00  0.0000000e+00  1.2037179e+09  1.0821792e+09
 -1.2541682e+07  1.0033178e+00  0.0000000e+00  1.1910386e+09  1.0657265e+09
 -1.2483349e+07  9.9367923e-01  0.0000000e+00  1.1782299e+09  1.0492099e+09
 -1.2425015e+07  9.8413318e-01  0.0000000e+00  1.1655846e+09  1.0330723e+09
 -1.2366682e+07  9.7458231e-01  0.0000000e+00  1.1528387e+09  1.0168702e+09
 -1.2308349e+07  9.6483743e-01  0.0000000e+00  1.1404379e+09  1.0010480e+09
 -1.2250015e+07  9.5509541e-01  0.0000000e+00  1.1279794e+09  9.8516454e+08
 -1.2191682e+07  9.4554538e-01  0.0000000e+00  1.1157101e+09  9.6966086e+08
 -1.2133348e+07  9.3590552e-01  0.0000000e+00  1.1032737e+09  9.5409357e+08
 -1.2075015e+07  9.2663914e-01  0.0000000e+00  1.0911711e+09  9.3890285e+08
 -1.2016682e+07  9.1710126e-01  0.0000000e+00  1.0788315e+09  9.2364538e+08
 -1.1958348e+07  9.0793115e-01  0.0000000e+00  1.0668242e+09  9.0876282e+08
 -1.1900015e+07  8.9858580e-01  0.0000000e+00  1.0546935e+09  8.9381114e+08
 -1.1841681e+07  8.8916069e-01  0.0000000e+00  1.0429215e+09  8.7923494e+08
 -1.1783348e+07  8.7966037e-01  0.0000000e+00  1.0309924e+09  8.6459290e+08
 -1.1725015e+07  8.7051994e-01  0.0000000e+00  1.0193823e+09  8.5032531e+08
 -1.1666681e+07  8.6130399e-01  0.0000000e+00  1.0076133e+09  8.3598720e+08
 -1.1608348e+07  8.5226995e-01  0.0000000e+00  9.9606643e+08  8.2202035e+08
 -1.1550014e+07  8.4308034e-01  0.0000000e+00  9.8430157e+08  8.0798189e+08
 -1.1491681e+07  8.3423746e-01  0.0000000e+00  9.7285504e+08  7.9431290e+08
 -1.1433348e+07  8.2507902e-01  0.0000000e+00  9.6149581e+08  7.8057050e+08
 -1.1375014e+07  8.1610185e-01  0.0000000e+00  9.5037210e+08  7.6719834e+08
 -1.1316681e+07  8.0714250e-01  0.0000000e+00  9.3916352e+08  7.5375232e+08
 -1.1258348e+07  7.9843950e-01  0.0000000e+00  9.2819328e+08  7.4067258e+08
 -1.1200014e+07  7.8951800e-01  0.0000000e+00  9.1695821e+08  7.2751648e+08
 -1.1141681e+07  7.8092778e-01  0.0000000e+00  9.0602944e+08  7.1472538e+08
 -1.1083347e+07  7.7220190e-01  0.0000000e+00  8.9489024e+08  7.0185542e+08
 -1.1025014e+07  7.6357353e-01  0.0000000e+00  8.8425792e+08  6.8934912e+08
 -1.0966681e+07  7.5481761e-01  0.0000000e+00  8.7351162e+08  6.7676454e+08
 -1.0908347e+07  7.4630970e-01  0.0000000e+00  8.6299533e+08  6.6454291e+08
 -1.0850014e+07  7.3767883e-01  0.0000000e+00  8.5226829e+08  6.5224096e+08
 -1.0791680e+07  7.2921985e-01  0.0000000e+00  8.4170483e+08  6.4030054e+08
 -1.0733347e+07  7.2078663e-01  0.0000000e+00  8.3106522e+08  6.2827776e+08
 -1.0675014e+07  7.1259183e-01  0.0000000e+00  8.2067181e+08  6.1661274e+08
 -1.0616680e+07  7.0393342e-01  0.0000000e+00  8.1024461e+08  6.0486496e+08
 -1.0558347e+07  6.9551766e-01  0.0000000e+00  8.0004352e+08  5.9347866e+08
 -1.0500013e+07  6.8706673e-01  0.0000000e+00  7.8969197e+08  5.8200973e+08
 -1.0441680e+07  6.7878556e-01  0.0000000e+00  7.7947712e+08  5.7089946e+08
 -1.0383347e+07  6.7047167e-01  0.0000000e+00  7.6913331e+08  5.5970432e+08
 -1.0325013e+07  6.6239053e-01  0.0000000e+00  7.5902042e+08  5.4886509e+08
 -1.0266680e+07  6.5408367e-01  0.0000000e+00  7.4890701e+08  5.3793926e+08
 -1.0208346e+07  6.4594477e-01  0.0000000e+00  7.3913094e+08  5.2736976e+08
 -1.0150013e+07  6.3771820e-01  0.0000000e+00  7.2915270e+08  5.1671350e+08
 -1.0091680e+07  6.2965858e-01  0.0000000e+00  7.1928742e+08  5.0641222e+08
 -1.0033346e+07  6.2151670e-01  0.0000000e+00  7.0925466e+08  4.9602288e+08
 -9.9750130e+06  6.1372244e-01  0.0000000e+00  6.9954765e+08  4.8598563e+08
 -9.9166790e+06  6.0572684e-01  0.0000000e+00  6.8980122e+08  4.7585690e+08
 -9.8583460e+06  5.9789443e-01  0.0000000e+00  6.8043648e+08  4.6607942e+08
 -9.8000130e+06  5.8993036e-01  0.0000000e+00  6.7079878e+08  4.5621046e+08
 -9.7416790e+06  5.8212984e-01  0.0000000e+00  6.6128486e+08  4.4669229e+08
 -9.6833460e+06  5.7431912e-01  0.0000000e+00  6.5165926e+08  4.3708109e+08
 -9.6250120e+06  5.6683683e-01  0.0000000e+00  6.4235072e+08  4.2781680e+08
 -9.5666790e+06  5.5906582e-01  0.0000000e+00  6.3297120e+08  4.1845654e+08
 -9.5083460e+06  5.5145574e-01  0.0000000e+00  6.2391130e+08  4.0944394e+08
 -9.4500120e+06  5.4362750e-01  0.0000000e+00  6.1442861e+08  4.0033686e+08
 -9.3916790e+06  5.3612179e-01  0.0000000e+00  6.0525638e+08  3.9157706e+08
 -9.3333450e+06  5.2851123e-01  0.0000000e+00  5.9589594e+08  3.8272016e+08
 -9.2750120e+06  5.2121419e-01  0.0000000e+00  5.8687686e+08  3.7420701e+08
 -9.2166790e+06  5.1356214e-01  0.0000000e+00  5.7782771e+08  3.6559539e+08
 -9.1583450e+06  5.0607228e-01  0.0000000e+00  5.6886138e+08  3.5732944e+08
 -9.1000120e+06  4.9844605e-01  0.0000000e+00  5.5961766e+08  3.4896640e+08
 -9.0416780e+06  4.9117666e-01  0.0000000e+00  5.5071949e+08  3.4094701e+08
 -8.9833450e+06  4.8382255e-01  0.0000000e+00  5.4164608e+08  3.3282646e+08
 -8.9250120e+06  4.7657856e-01  0.0000000e+00  5.3303795e+08  3.2504714e+08
 -8.8666780e+06  4.6916574e-01  0.0000000e+00  5.2418906e+08  3.1716694e+08
 -8.8083450e+06  4.6195918e-01  0.0000000e+00  5.1545402e+08  3.0962813e+08
 -8.7500110e+06  4.5468423e-01  0.0000000e+00  5.0655504e+08  3.0198701e+08
 -8.6916780e+06  4.4774422e-01  0.0000000e+00  4.9799674e+08  2.9468394e+08
 -8.6333450e+06  4.4056305e-01  0.0000000e+00  4.8942822e+08  2.8727562e+08
 -8.5750110e+06  4.3358237e-01  0.0000000e+00  4.8110586e+08  2.8020490e+08
 -8.5166780e+06  4.2641851e-01  0.0000000e+00  4.7238714e+08  2.7302912e+08
 -8.4583440e+06  4.1962069e-01  0.0000000e+00  4.6403750e+08  2.6618928e+08
 -8.4000110e+06  4.1268751e-01  0.0000000e+00  4.5548614e+08  2.5924101e+08
 -8.3416775e+06  4.0582901e-01  0.0000000e+00  4.4739546e+08  2.5262728e+08
 -8.2833445e+06  3.9880994e-01  0.0000000e+00  4.3900272e+08  2.4590632e+08
 -8.2250110e+06  3.9202785e-01  0.0000000e+00  4.3075344e+08  2.3951998e+08
 -8.1666775e+06  3.8517180e-01  0.0000000e+00  4.2233066e+08  2.3302445e+08
 -8.1083440e+06  3.7851000e-01  0.0000000e+00  4.1431894e+08  2.2686120e+08
 -8.0500105e+06  3.7163475e-01  0.0000000e+00  4.0618067e+08  2.2058794e+08
 -7.9916775e+06  3.6506361e-01  0.0000000e+00  3.9827456e+08  2.1464635e+08
 -7.9333440e+06  3.5829186e-01  0.0000000e+00  3.8999312e+08  2.0859317e+08
 -7.8750105e+06  3.5185292e-01  0.0000000e+00  3.8214109e+08  2.0286974e+08
 -7.8166770e+06  3.4512302e-01  0.0000000e+00  3.7418150e+08  1.9703326e+08
 -7.7583435e+06  3.3882096e-01  0.0000000e+00  3.6664397e+08  1.9152509e+08
 -7.7000105e+06  3.3224258e-01  0.0000000e+00  3.5864518e+08  1.8590149e+08
 -7.6416770e+06  3.2601568e-01  0.0000000e+00  3.5100467e+08  1.8060432e+08
 -7.5833435e+06  3.1946662e-01  0.0000000e+00  3.4324397e+08  1.7519088e+08
 -7.5250100e+06  3.1332543e-01  0.0000000e+00  3.3590614e+08  1.7010293e+08
 -7.4666765e+06  3.0709147e-01  0.0000000e+00  3.2835360e+08  1.6489541e+08
 -7.4083435e+06  3.0101106e-01  0.0000000e+00  3.2093434e+08  1.6001029e+08
 -7.3500100e+06  2.9453138e-01  0.0000000e+00  3.1331094e+08  1.5500712e+08
 -7.2916765e+06  2.8855821e-01  0.0000000e+00  3.0617654e+08  1.5032749e+08
 -7.2333430e+06  2.8242949e-01  0.0000000e+00  2.9880531e+08  1.4552605e+08
 -7.1750095e+06  2.7653921e-01  0.0000000e+00  2.9178528e+08  1.4104458e+08
 -7.1166765e+06  2.7029538e-01  0.0000000e+00  2.8440477e+08  1.3644155e+08
 -7.0583430e+06  2.6452863e-01  0.0000000e+00  2.7751187e+08  1.3215843e+08
 -7.0000095e+06  2.5860655e-01  0.0000000e+00  2.7037670e+08  1.2775011e+08
 -6.9416760e+06  2.5296542e-01  0.0000000e+00  2.6380875e+08  1.2365802e+08
 -6.8833425e+06  2.4698831e-01  0.0000000e+00  2.5671630e+08  1.1944014e+08
 -6.8250095e+06  2.4150613e-01  0.0000000e+00  2.5012696e+08  1.1553763e+08
 -6.7666760e+06  2.3570772e-01  0.0000000e+00  2.4330754e+08  1.1150657e+08
 -6.7083425e+06  2.3031828e-01  0.0000000e+00  2.3701523e+08  1.0778865e+08
 -6.6500090e+06  2.2467884e-01  0.0000000e+00  2.3032362e+08  1.0394010e+08
 -6.5916760e+06  2.1934867e-01  0.0000000e+00  2.2403869e+08  1.0040290e+08
 -6.5333425e+06  2.1370682e-01  0.0000000e+00  2.1751315e+08  9.6734608e+07
 -6.4750090e+06  2.0857584e-01  0.0000000e+00  2.1151419e+08  9.3376056e+07
 -6.4166755e+06  2.0317148e-01  0.0000000e+00  2.0520790e+08  8.9882816e+07
 -6.3583420e+06  1.9802287e-01  0.0000000e+00  1.9928638e+08  8.6697504e+07
 -6.3000090e+06  1.9268550e-01  0.0000000e+00  1.9308726e+08  8.3377112e+07
 -6.2416755e+06  1.8783925e-01  0.0000000e+00  1.8745488e+08  8.0361600e+07
 -6.1833420e+06  1.8266970e-01  0.0000000e+00  1.8156832e+08  7.7207152e+07
 -6.1250085e+06  1.7790192e-01  0.0000000e+00  1.7604467e+08  7.4355560e+07
 -6.0666750e+06  1.7280419e-01  0.0000000e+00  1.7021277e+08  7.1363800e+07
 -6.0083425e+06  1.6816288e-01  0.0000000e+00  1.6496086e+08  6.8673264e+07
 -5.9500085e+06  1.6329664e-01  0.0000000e+00  1.5940462e+08  6.5839624e+07
 -5.8916740e+06  1.5874077e-01  0.0000000e+00  1.5429942e+08  6.3304600e+07
 -5.8333415e+06  1.5387823e-01  0.0000000e+00  1.4884053e+08  6.0625740e+07
 -5.7750090e+06  1.4958513e-01  0.0000000e+00  1.4397179e+08  5.8243308e+07
 -5.7166750e+06  1.4489067e-01  0.0000000e+00  1.3880208e+08  5.5713500e+07
 -5.6583405e+06  1.4071153e-01  0.0000000e+00  1.3413597e+08  5.3477800e+07
 -5.6000080e+06  1.3615049e-01  0.0000000e+00  1.2908203e+08  5.1092696e+07
 -5.5416755e+06  1.3210800e-01  0.0000000e+00  1.2463949e+08  4.8999480e+07
 -5.4833410e+06  1.2781347e-01  0.0000000e+00  1.1986434e+08  4.6753548e+07
 -5.4250070e+06  1.2386227e-01  0.0000000e+00  1.1561394e+08  4.4796560e+07
 -5.3666745e+06  1.1959281e-01  0.0000000e+00  1.1095142e+08  4.2685908e+07
 -5.3083420e+06  1.1582838e-01  0.0000000e+00  1.0691392e+08  4.0862456e+07
 -5.2500075e+06  1.1172796e-01  0.0000000e+00  1.0251750e+08  3.8882416e+07
 -5.1916735e+06  1.0815872e-01  0.0000000e+00  9.8692256e+07  3.7186584e+07
 -5.1333410e+06  1.0414899e-01  0.0000000e+00  9.4438864e+07  3.5331816e+07
 -5.0750085e+06  1.0076334e-01  0.0000000e+00  9.0826784e+07  3.3759000e+07
 -5.0166740e+06  9.6943758e-02  0.0000000e+00  8.6833488e+07  3.2024182e+07
 -4.9583395e+06  9.3719795e-02  0.0000000e+00  8.3416448e+07  3.0568424e+07
 -4.9000070e+06  8.9950852e-02  0.0000000e+00  7.9549840e+07  2.8948920e+07
 -4.8416750e+06  8.6875461e-02  0.0000000e+00  7.6343840e+07  2.7606838e+07
